# Time                    	SLA (m)
2015-06-19T02:13:11.20249	  0.052817
2015-06-27T21:01:43.93856	  0.052260
2015-07-06T14:31:02.70708	  0.052404
2015-07-15T08:48:08.53434	  0.054919
2015-07-24T02:17:44.14485	  0.054487
2015-08-01T21:13:27.43934	  0.055098
2015-08-10T14:40:04.41072	  0.054764
2015-08-19T09:01:43.89581	  0.055400
2015-08-28T02:28:16.47030	  0.058545
2015-09-05T21:15:07.71186	  0.057832
2015-09-14T14:51:01.09254	  0.056318
2015-09-23T08:49:45.77357	  0.057150
2015-10-02T02:28:21.91296	  0.057378
2015-10-10T21:08:28.70632	  0.057840
2015-10-19T14:28:05.68264	  0.056875
2015-10-28T08:48:50.65045	  0.059799
2015-11-06T02:21:22.67636	  0.057218
2015-11-14T21:21:52.46067	  0.054926
2015-11-23T14:28:13.22215	  0.057395
2015-12-02T08:49:37.76980	  0.059296
2015-12-11T02:33:10.93190	  0.058480
2015-12-19T21:07:12.13280	  0.058103
2015-12-28T14:47:29.88656	  0.056407
2016-01-06T08:42:06.07047	  0.053250
2016-01-15T02:25:50.82650	  0.055390
2016-01-23T20:55:15.89332	  0.060298
2016-02-01T14:40:42.09805	  0.059254
2016-02-10T09:00:15.04610	  0.060255
2016-02-19T02:07:56.50323	  0.061310
2016-02-27T21:05:44.90446	  0.060642
2016-03-07T14:35:22.09775	  0.061982
2016-03-16T08:42:49.16988	  0.060469
2016-03-25T02:24:44.13379	  0.062045
2016-04-02T21:07:18.92222	  0.058149
2016-04-11T14:43:48.73701	  0.059118
2016-04-20T08:40:14.28202	  0.059278
2016-04-29T02:08:47.61647	  0.058146
2016-05-07T20:56:24.25528	  0.057825
2016-05-16T14:37:52.77410	  0.057405
2016-05-25T08:42:00.22569	  0.058566
2016-06-03T02:07:13.46615	  0.060475
2016-06-11T20:39:44.66451	  0.060797
2016-06-20T14:38:40.44942	  0.061488
2016-06-29T08:49:15.95056	  0.061108
2016-07-04T02:22:17.18255	NaN
2016-07-08T22:03:21.23920	  0.059025
2016-07-17T15:42:40.08276	  0.059290
2016-07-26T09:53:56.34665	  0.055304
2016-08-04T04:04:02.37000	  0.059063
2016-08-12T22:24:40.32681	  0.055080
2016-08-21T16:14:45.41350	  0.054180
2016-08-30T10:24:55.31093	  0.058898
2016-09-08T04:15:59.12115	  0.060481
2016-09-16T22:14:49.37583	  0.059177
2016-09-25T16:41:21.87510	  0.056235
2016-10-04T10:16:31.19677	  0.053307
2016-10-13T04:35:26.54512	  0.055827
2016-10-21T22:18:12.96165	  0.058226
2016-10-30T16:56:53.01040	  0.058219
2016-11-08T11:00:43.86894	  0.059406
2016-11-17T04:42:14.33378	  0.058774
2016-11-25T22:47:49.19930	  0.061295
2016-12-04T16:41:57.38888	  0.059730
2016-12-13T11:08:56.69750	  0.056335
2016-12-22T04:34:03.51394	  0.058854
2016-12-30T23:22:46.37953	  0.055945
2017-01-08T17:18:07.19072	  0.058056
2017-01-17T10:49:00.56045	  0.058651
2017-01-26T05:09:58.62040	  0.056706
2017-02-03T23:11:25.99817	  0.054807
2017-02-12T17:14:30.80210	  0.056155
2017-02-21T10:49:10.20986	  0.054963
2017-03-02T05:19:12.97416	  0.057858
2017-03-10T23:06:48.28778	  0.057175
2017-03-19T17:30:14.43431	  0.058453
2017-03-28T11:16:20.12003	  0.058734
2017-04-06T05:34:00.69500	  0.058258
2017-04-14T23:40:39.67349	  0.059957
2017-04-23T17:09:55.56262	  0.058454
2017-05-02T11:41:10.84176	  0.058962
2017-05-11T05:37:46.63992	  0.057178
2017-05-20T00:18:01.28971	  0.054291
2017-05-28T17:06:21.35631	  0.054972
2017-06-06T11:08:21.02128	  0.055990
2017-06-15T05:56:44.35671	  0.058507
2017-06-23T23:37:58.33250	  0.060176
2017-07-02T17:52:36.61301	  0.058562
2017-07-11T11:43:10.79155	  0.059630
2017-07-20T05:59:04.83186	  0.057656
2017-07-28T23:36:41.85484	  0.059128
2017-08-06T17:28:00.86160	  0.059049
2017-08-15T12:06:03.26399	  0.060231
2017-08-24T05:56:03.37657	  0.059505
2017-09-02T00:12:59.66777	  0.059309
2017-09-10T17:43:28.94360	  0.061492
2017-09-19T12:10:30.74021	  0.060498
2017-09-28T06:12:08.72727	  0.057883
2017-10-07T00:02:34.65686	  0.057790
2017-10-15T18:24:26.97028	  0.057855
2017-10-24T12:08:20.34962	  0.060505
2017-11-02T06:22:29.74270	  0.059150
2017-11-11T00:13:27.52215	  0.059287
2017-11-19T18:36:01.14638	  0.060899
2017-11-28T12:08:30.49630	  0.060953
2017-12-07T06:13:12.76063	  0.062311
2017-12-16T00:44:27.82539	  0.061926
2017-12-24T18:21:20.17050	  0.060742
2018-01-02T12:38:11.77843	  0.060215
2018-01-11T06:21:31.20624	  0.061198
2018-01-20T01:00:35.88196	  0.061660
2018-01-28T18:28:24.68049	  0.063374
2018-02-06T12:39:44.26368	  0.062734
2018-02-15T06:24:49.41603	  0.059843
2018-02-24T00:22:23.20522	  0.056119
2018-03-04T18:56:30.37606	  0.059689
2018-03-13T12:23:07.17044	  0.060792
2018-03-22T07:01:28.51502	  0.058466
2018-03-31T00:46:17.01984	  0.060056
2018-04-08T18:54:46.17239	  0.058196
2018-04-17T12:42:32.20241	  0.060919
2018-04-26T06:48:26.62161	  0.058545
2018-05-05T00:59:19.15549	  0.059582
2018-05-13T18:40:34.36151	  0.060425
2018-05-22T12:54:12.23032	  0.058759
2018-05-31T06:42:56.12126	  0.060154
2018-06-09T01:21:59.82254	  0.058377
2018-06-17T18:42:38.95711	  0.060483
2018-06-26T12:55:04.09298	  0.058835
2018-07-05T07:11:01.17138	  0.059793
2018-07-14T00:27:21.91565	  0.060525
2018-07-22T19:06:07.28045	  0.061111
2018-07-31T12:46:40.47464	  0.060843
2018-08-09T07:26:12.49285	  0.059724
2018-08-18T00:58:17.76454	  0.061976
2018-08-26T19:10:44.25299	  0.059027
2018-09-04T12:52:05.62641	  0.061222
2018-09-13T07:25:32.99473	  0.062003
2018-09-22T01:27:18.98825	  0.061227
2018-09-30T18:50:19.70776	  0.061941
2018-10-09T13:22:43.36441	  0.064385
2018-10-18T07:11:11.35502	  0.061097
2018-10-27T01:45:18.26433	  0.064197
2018-11-04T19:17:23.42260	  0.062494
2018-11-13T13:41:10.66184	  0.061979
2018-11-22T07:32:35.69548	  0.059732
2018-12-01T01:23:12.64159	  0.061118
2018-12-09T19:58:45.09721	  0.062497
2018-12-18T13:56:47.07854	  0.061316
2018-12-27T07:42:27.58916	  0.062425
2019-01-05T01:27:55.37796	  0.060978
2019-01-13T19:56:31.10015	  0.063433
2019-01-22T13:36:52.68990	  0.065057
2019-01-30T20:16:44.34393	  0.065721
2019-02-10T00:08:27.58424	NaN
2019-02-20T01:16:24.56686	NaN
2019-02-26T07:37:07.31386	  0.063973
2019-03-07T18:11:18.12005	  0.065402
2019-03-16T00:13:53.53434	  0.071710
2019-03-24T18:04:26.79864	  0.070785
2019-04-02T08:53:07.92803	  0.067088
2019-04-10T19:16:21.44754	  0.068753
2019-04-20T06:00:12.98665	  0.066687
2019-04-28T12:41:44.28491	  0.065944
2019-05-07T15:24:08.81751	  0.068811
2019-05-16T13:02:57.97870	  0.067784
2019-05-24T23:23:44.16730	  0.068428
2019-06-02T18:09:52.53721	  0.066335
2019-06-11T17:03:09.41923	  0.068364
2019-06-20T06:07:26.06886	  0.068654
2019-06-29T00:56:07.30708	  0.068886
2019-07-07T15:05:17.81621	  0.070313
2019-07-17T02:10:03.95320	  0.070205
2019-07-25T13:53:10.13889	  0.068749
2019-08-03T06:48:37.86835	  0.070038
2019-08-11T19:34:01.42971	  0.070794
2019-08-20T15:47:33.47695	  0.070809
2019-08-29T09:44:45.34087	  0.069841
2019-09-06T10:02:04.46284	  0.074788
2019-09-15T22:22:52.33875	  0.069114
2019-09-24T10:23:40.99014	  0.074774
2019-10-03T09:12:27.99005	  0.070904
2019-10-11T20:36:13.23312	  0.070402
2019-10-21T02:39:01.44618	  0.069848
2019-10-28T21:46:46.64990	  0.071300
2019-11-07T14:45:15.39388	  0.068658
2019-11-15T21:01:19.94630	  0.072472
2019-11-25T01:37:12.70946	  0.069288
2019-12-02T20:57:33.25183	  0.071834
2019-12-12T10:10:43.60061	  0.071788
2019-12-21T01:40:10.76295	  0.068101
2019-12-30T03:21:56.01877	  0.069025
2020-01-08T00:21:20.97538	  0.069361
2020-01-16T15:08:08.13278	  0.069772
2020-01-24T14:24:15.85844	  0.074525
2020-02-04T00:41:17.59787	  0.073397
2020-02-11T06:57:22.77833	  0.070657
2020-02-20T13:57:54.02914	  0.071790
2020-02-29T01:11:37.73905	  0.069411
2020-03-08T18:41:20.34440	  0.075642
2020-03-17T20:15:37.32102	  0.070014
2020-03-26T13:34:03.44153	  0.068493
2020-04-03T21:55:54.44391	  0.071617
2020-04-13T10:03:35.14393	  0.070081
2020-04-21T15:56:17.62451	  0.067666
2020-04-30T09:59:47.00059	  0.069151
2020-05-09T08:05:09.46293	  0.070348
2020-05-17T15:04:08.39440	  0.071532
2020-05-27T04:43:58.24964	  0.072328
2020-06-04T02:39:50.60013	  0.074312
2020-06-12T23:46:39.04660	  0.072037
2020-06-22T02:08:55.41848	  0.073831
2020-06-30T07:57:09.65710	  0.070626
2020-07-09T15:10:10.74953	  0.073028
2020-07-18T03:10:10.55230	  0.070384
2020-07-26T06:26:47.27189	  0.071808
2020-08-04T13:10:49.32926	  0.068145
2020-08-13T19:25:08.04993	  0.065124
2020-08-22T00:56:43.72804	  0.069353
2020-08-30T15:07:41.04456	  0.070782
2020-09-09T07:58:32.12233	  0.071986
2020-09-18T03:06:17.52520	  0.070984
2020-09-25T18:57:57.66264	  0.070529
2020-10-05T06:24:03.96485	  0.069363
2020-10-12T22:35:20.67649	  0.074235
2020-10-22T02:34:52.52534	  0.071424
2020-10-30T22:33:12.57846	  0.074821
2020-11-09T08:44:20.13181	  0.073036
2020-11-18T14:04:53.35994	  0.067747
2020-11-26T16:36:41.44732	  0.068945
2020-12-05T12:31:26.64919	  0.072494
2020-12-14T03:55:05.35304	  0.069592
2020-12-22T06:55:23.32694	  0.072262
2020-12-30T17:32:41.43516	  0.072527
2021-01-09T01:40:59.68285	  0.072378
2021-01-17T08:59:39.07112	  0.071747
2021-01-26T03:48:17.79732	NaN
2021-02-04T18:13:41.32654	  0.071018
2021-02-13T09:30:59.77753	  0.073152
2021-02-21T22:19:35.66798	  0.072455
2021-03-02T22:12:29.87449	  0.074038
2021-03-11T11:04:52.25884	  0.073657
2021-03-20T16:06:01.99550	  0.074117
2021-03-29T01:48:24.26632	  0.073314
2021-04-06T18:48:26.72442	  0.075443
2021-04-15T07:30:20.55919	  0.075751
2021-04-24T03:39:59.79361	  0.075152
2021-05-02T22:46:55.98787	  0.074165
2021-05-11T12:12:57.98594	  0.075183
2021-05-20T10:40:50.42033	  0.073504
2021-05-29T02:05:02.83879	  0.074485
2021-06-06T21:33:02.79345	  0.072906
2021-06-15T18:28:29.25811	  0.076224
2021-06-24T10:23:30.98448	  0.074588
2021-07-03T09:38:23.48348	  0.077372
2021-07-11T20:12:45.91164	  0.076130
2021-07-20T19:14:54.73452	  0.072846
2021-07-29T08:54:10.76938	  0.076615
2021-08-07T04:00:53.69720	  0.075426
2021-08-15T22:56:49.93092	  0.078201
2021-08-24T18:12:40.00729	  0.073266
2021-09-02T10:33:39.99296	  0.075874
2021-09-11T05:40:24.24199	  0.077651
2021-09-20T00:40:46.92293	  0.075759
2021-09-28T20:46:36.50239	  0.076244
2021-10-07T10:57:04.20235	  0.076068
2021-10-16T09:11:34.81671	  0.077038
2021-10-24T22:22:44.56730	  0.078302
2021-11-02T18:54:39.59338	  0.076659
2021-11-11T02:25:03.07679	  0.075490
2021-11-20T01:43:29.81047	  0.072716
2021-11-29T00:35:29.13537	  0.077290
2021-12-07T19:58:31.50577	  0.077957
2021-12-16T13:05:13.43648	  0.075569
2021-12-25T06:19:16.80196	  0.072482
2022-01-03T00:06:22.21480	  0.073250
2022-01-11T11:20:37.43798	  0.076811
2022-01-20T04:11:29.28270	  0.076466
2022-01-29T04:42:51.64269	NaN
2022-02-07T03:50:33.00744	NaN
2022-02-15T18:10:36.66340	NaN
2022-02-24T19:32:21.57099	NaN
2022-03-05T06:39:58.34308	NaN
2022-03-14T00:07:41.44720	NaN
2022-03-22T18:14:21.83366	NaN
2022-03-31T12:06:04.38753	NaN
2022-04-09T06:49:09.26683	NaN
2022-04-18T00:31:40.70788	NaN
2022-04-26T17:01:55.33983	NaN
2022-05-05T12:15:06.36859	NaN
2022-05-14T07:38:57.96311	NaN
2022-05-23T00:45:35.35222	NaN
2022-05-31T16:50:13.28203	NaN
2022-06-09T12:45:06.73603	NaN
2022-06-18T06:24:49.71632	NaN
2022-06-27T00:26:05.51854	NaN
2022-07-05T18:30:24.92463	NaN
2022-07-14T12:50:05.10045	NaN
2022-07-23T06:43:49.69393	NaN
2022-08-01T00:31:58.50111	NaN
2022-08-09T18:28:04.47032	NaN
2022-08-18T11:28:00.73002	NaN
2022-08-27T12:35:28.32462	NaN
2022-09-04T23:54:33.24489	NaN
2022-09-13T23:23:15.91724	NaN
2022-09-22T11:17:03.48759	NaN
2022-10-01T09:22:16.53676	NaN
2022-10-09T23:03:51.62499	NaN
2022-10-18T22:17:23.67987	NaN
2022-10-27T11:47:51.62545	NaN
2022-11-05T07:14:00.77508	NaN
2022-11-13T21:48:16.32800	NaN
2022-11-22T18:59:19.34759	NaN
2022-12-01T13:21:44.88468	NaN
2022-12-10T06:42:13.68760	NaN
2022-12-19T01:01:49.69620	NaN
2022-12-27T18:14:47.78668	NaN
2023-01-05T13:34:33.20966	NaN
2023-01-14T14:39:54.91355	NaN
2023-01-22T19:58:48.03437	NaN
2023-01-28T12:13:34.60405	NaN
2023-02-11T20:08:38.57359	NaN
2023-02-17T17:29:02.03275	NaN
2023-02-28T01:02:35.95238	NaN
2023-03-07T19:06:24.19398	NaN
2023-03-16T13:49:23.63310	NaN
2023-03-25T07:04:46.31356	NaN
2023-04-02T21:49:48.81479	NaN
2023-04-12T02:52:47.05618	NaN
2023-04-20T11:19:54.96303	NaN
2023-04-29T06:59:19.78426	NaN
2023-05-08T00:58:43.01109	NaN
2023-05-16T18:49:46.57537	NaN
2023-05-25T12:30:32.91777	NaN
2023-06-03T09:05:03.56594	NaN
2023-06-11T23:26:00.34072	NaN
2023-06-20T19:45:26.99573	NaN
2023-06-29T13:12:49.70811	NaN
2023-07-08T07:11:39.72063	NaN
2023-07-17T02:19:02.31730	NaN
2023-07-25T18:24:38.93095	NaN
2023-08-03T06:39:07.63717	NaN
2023-08-12T09:23:53.40292	NaN
2023-08-20T23:29:30.49398	NaN
2023-08-29T21:08:22.67079	NaN
2023-09-07T08:10:26.98089	NaN
2023-09-16T01:19:51.93632	NaN
2023-09-25T01:13:17.71741	NaN
2023-10-04T03:27:47.73275	NaN
2023-10-12T15:38:38.04746	NaN
2023-10-21T06:07:58.73763	NaN
2023-10-30T02:08:04.36438	NaN
2023-11-07T18:50:26.56154	NaN
2023-11-16T12:34:48.02051	NaN
2023-11-25T13:57:14.62445	NaN
2023-12-04T07:29:20.37296	NaN
2023-12-12T16:01:38.74800	NaN
2023-12-21T12:38:37.18412	NaN
2023-12-30T04:16:31.36020	NaN
2024-01-08T01:05:07.31314	NaN
2024-01-16T19:05:07.68365	NaN
2024-01-25T07:13:17.09854	NaN
2024-02-03T21:18:56.30963	NaN
2024-02-12T03:47:49.27322	NaN
2024-02-21T01:23:46.13491	NaN
2024-02-29T12:28:56.98857	NaN
2024-03-09T06:34:00.96760	NaN
2024-03-17T20:46:29.00056	NaN
2024-03-26T19:37:52.83365	NaN
2024-04-04T11:03:29.48380	NaN
2024-04-13T10:47:20.74446	NaN
2024-04-22T03:29:40.42988	NaN
2024-04-30T23:13:07.10963	NaN
2024-05-09T11:19:34.30757	NaN
2024-05-18T08:13:58.06597	NaN
2024-05-26T21:51:35.61182	NaN
2024-05-31T16:11:44.06693	NaN
