# Time                    	SLA (m)
2012-03-16T14:58:07.356930	  0.037482
2012-03-26T13:26:19.795349	  0.039916
2012-04-05T11:24:03.820415	  0.037895
2012-04-15T09:18:55.746818	  0.036968
2012-04-25T07:19:35.063741	  0.036569
2012-05-05T04:58:37.272408	  0.037412
2012-05-15T03:20:55.862800	  0.039491
2012-05-25T00:44:56.277430	  0.038478
2012-06-03T22:42:24.430758	  0.038029
2012-06-13T21:11:18.685302	  0.041691
2012-06-23T18:59:08.771922	  0.040101
2012-07-03T17:09:27.250103	  0.040302
2012-07-13T15:08:01.492600	  0.043848
2012-07-23T12:59:30.873815	  0.045205
2012-08-02T10:47:51.056922	  0.042965
2012-08-12T08:49:33.272573	  0.041938
2012-08-22T06:30:44.786960	  0.038359
2012-09-01T04:46:17.296165	  0.040978
2012-09-11T03:15:21.691151	  0.040462
2012-09-21T00:59:52.772717	  0.043988
2012-09-30T22:24:43.890265	  0.043525
2012-10-10T21:04:16.751224	  0.043834
2012-10-20T18:38:11.334959	  0.041265
2012-10-30T17:00:20.030325	  0.040042
2012-11-09T14:56:47.670158	  0.041868
2012-11-19T12:45:03.075543	  0.042222
2012-11-29T10:47:18.465284	  0.041061
2012-12-09T08:50:15.520369	  0.044523
2012-12-19T06:50:33.234767	  0.042139
2012-12-29T04:39:51.854234	  0.043633
2013-01-08T02:39:04.788051	  0.043640
2013-01-18T00:26:35.757113	  0.043901
2013-01-27T22:35:45.071700	  0.045881
2013-02-06T19:12:18.694901	  0.044862
2013-02-16T18:37:29.529191	  0.042251
2013-02-26T16:39:55.721077	  0.044775
2013-03-08T14:16:47.225911	  0.046380
2013-03-18T12:18:38.253959	  0.045321
2013-03-26T15:53:11.321600	NaN
2013-04-09T00:22:05.300079	  0.044307
2013-04-17T06:25:22.917572	  0.042043
2013-04-27T04:41:21.631873	  0.045267
2013-05-07T01:55:03.959252	  0.045033
2013-05-17T00:04:50.658922	  0.043532
2013-05-26T22:04:41.151039	  0.042233
2013-06-05T20:24:41.417562	  0.042291
2013-06-15T17:49:48.178126	  0.040747
2013-06-25T16:18:27.714955	  0.043343
2013-07-05T14:05:30.201898	  0.041722
2013-07-15T11:49:18.942368	  0.041938
2013-07-25T10:19:19.453130	  0.043063
2013-08-04T08:05:00.312215	  0.042490
2013-08-14T05:39:25.660012	  0.038636
2013-08-24T03:56:48.672116	  0.039135
2013-09-01T17:05:33.042964	  0.042756
2013-09-15T10:13:13.751217	  0.038938
2013-09-22T21:54:20.645323	  0.039970
2013-10-02T19:54:51.784835	  0.040131
2013-10-12T17:58:42.983779	  0.040474
2013-10-22T15:59:21.818370	  0.043743
2013-11-01T14:01:21.740342	  0.045062
2013-11-11T11:55:03.018125	  0.042928
2013-11-21T10:02:55.661614	  0.042416
2013-12-01T07:53:26.478310	  0.041679
2013-12-11T05:54:26.262503	  0.039555
2013-12-21T04:11:50.185642	  0.041973
2013-12-31T02:03:14.596655	  0.044158
2014-01-09T23:57:15.038744	  0.042944
2014-01-19T21:37:14.027831	  0.043577
2014-01-29T20:02:57.795374	  0.041625
2014-02-08T17:34:20.348831	  0.043973
2014-02-18T15:51:10.837713	  0.046333
2014-02-28T13:25:39.664043	  0.047434
2014-03-10T11:27:30.993126	  0.047024
2014-03-20T09:39:30.700356	  0.045860
2014-03-30T07:40:17.255653	  0.045103
2014-04-09T04:52:08.287154	  0.045409
2014-04-19T03:57:17.089847	  0.045220
2014-04-29T01:18:45.324994	  0.043668
2014-05-08T23:29:07.021260	  0.043157
2014-05-18T21:00:07.603747	  0.042775
2014-05-28T19:21:14.092038	  0.043589
2014-06-07T17:02:29.556896	  0.043150
2014-06-17T14:37:05.055860	  0.045201
2014-06-27T13:17:52.406741	  0.047182
2014-07-07T11:24:10.108591	  0.047936
2014-07-17T09:11:15.305944	  0.047323
2014-07-27T06:47:36.146174	  0.044416
2014-08-06T05:23:04.434444	  0.047310
2014-08-16T02:39:40.871371	  0.048830
2014-08-26T01:26:58.412768	  0.049008
2014-09-04T22:11:52.555939	  0.048313
2014-09-14T21:19:48.970623	  0.047200
2014-09-24T19:18:05.062491	  0.044054
2014-10-04T17:15:05.733772	  0.045841
2014-10-14T15:14:08.295946	  0.049319
2014-10-24T13:03:09.530668	  0.048729
2014-11-03T10:47:24.825180	  0.046189
2014-11-13T09:01:46.201698	  0.045994
2014-11-23T06:55:46.898435	  0.043214
2014-12-03T04:53:31.646001	  0.044501
2014-12-13T03:14:23.376483	  0.053190
2014-12-23T10:40:30.522681	  0.050738
2015-01-01T22:53:00.470288	  0.046578
2015-01-11T21:05:16.121228	  0.049643
2015-01-21T19:07:06.947395	  0.050348
2015-01-31T16:51:12.998001	  0.052263
2015-02-10T14:59:30.235328	  0.053079
2015-02-20T12:54:13.510061	  0.055610
2015-03-02T10:17:20.614646	  0.054690
2015-03-12T08:22:02.455710	  0.052467
2015-03-22T06:21:11.890036	  0.052400
2015-04-01T04:39:39.076728	  0.053449
2015-04-11T02:15:56.500522	  0.054869
2015-04-21T00:58:16.832599	  0.054102
2015-04-30T22:15:53.967816	  0.053473
2015-05-10T20:27:17.487329	  0.051685
2015-05-20T18:32:39.020403	  0.049922
2015-05-30T16:40:20.762187	  0.052547
2015-06-09T14:20:54.686558	  0.053610
2015-06-19T11:45:02.740720	  0.054553
2015-06-29T10:39:06.455352	  0.055717
2015-07-09T08:07:33.517032	  0.054347
2015-07-19T06:12:26.550075	  0.054702
2015-07-29T03:41:28.045411	  0.055563
2015-08-08T02:28:56.009900	  0.057526
2015-08-18T00:18:24.803435	  0.055618
2015-08-27T21:42:52.341257	  0.058783
2015-09-06T19:59:46.729257	  0.058377
2015-09-16T18:01:44.194537	  0.056672
2015-09-26T16:02:46.688748	  0.058543
2015-10-06T14:10:39.527119	  0.058958
2015-10-16T12:07:42.742690	  0.059571
2015-10-26T10:10:45.602446	  0.061422
2015-11-05T08:09:13.169020	  0.057723
2015-11-15T06:03:51.699424	  0.054166
2015-11-25T04:14:38.777543	  0.057518
2015-12-05T02:10:00.632938	  0.058125
2015-12-14T23:56:35.891457	  0.057422
2015-12-24T22:17:59.395832	  0.056838
2016-01-03T19:35:02.841752	  0.052895
2016-01-13T18:52:01.605381	  0.057040
2016-01-23T16:00:26.608726	  0.061013
2016-02-02T14:17:38.645581	  0.058096
2016-02-12T11:47:07.238617	  0.060980
2016-02-22T09:30:31.737981	  0.060183
2016-03-03T07:49:34.000511	  0.060042
2016-03-13T05:50:59.181455	  0.058507
2016-03-23T03:36:47.783715	  0.061439
2016-04-01T16:04:22.682670	  0.060009
2016-04-11T23:27:17.440426	  0.058933
2016-04-21T21:12:05.684325	  0.057688
2016-05-01T19:27:56.153695	  0.057182
2016-05-11T17:51:41.620038	  0.056716
2016-05-21T15:13:14.809905	  0.055670
2016-05-31T13:10:36.938341	  0.058605
2016-06-10T11:30:53.226312	  0.058670
2016-06-20T09:49:03.971654	  0.060805
2016-06-30T07:17:51.203356	  0.058849
2016-07-10T04:59:48.890813	  0.058252
2016-07-20T03:52:39.385895	  0.058776
2016-07-30T01:03:07.240210	  0.056204
2016-08-08T23:16:42.641307	  0.055538
2016-08-18T21:04:10.135015	  0.054006
2016-08-28T19:22:23.722804	  0.057552
2016-09-07T17:02:36.462848	  0.058543
2016-09-17T15:21:45.671410	  0.057845
2016-09-27T13:15:13.708160	  0.054835
2016-10-15T14:43:37.412069	  0.054275
2016-10-22T07:56:18.156478	  0.056944
2016-11-01T06:13:03.326179	  0.056861
2016-11-11T05:03:48.992291	  0.057927
2016-11-21T02:34:54.485373	  0.059313
2016-11-30T23:58:27.280331	  0.059673
2016-12-10T21:46:22.654257	  0.059048
2016-12-20T19:51:34.198220	  0.058365
2016-12-30T18:08:50.015964	  0.056452
2017-01-09T15:42:59.448129	  0.059038
2017-01-19T13:42:09.681172	  0.059474
2017-01-29T11:42:09.857971	  0.057923
2017-02-08T09:31:37.657762	  0.055573
2017-02-18T07:45:53.193963	  0.057634
2017-02-28T05:54:04.594072	  0.057336
2017-03-10T03:17:13.080685	  0.059627
2017-03-15T10:44:43.997209	NaN
2017-04-01T16:34:56.816291	  0.061017
2017-04-08T21:17:06.370058	  0.060011
2017-04-18T19:33:01.640329	  0.060722
2017-04-28T17:36:30.915768	  0.059368
2017-05-08T17:29:36.226726	  0.058057
2017-05-15T18:35:34.406557	  0.057301
2017-07-15T01:11:11.104928	  0.056041
2017-07-22T19:52:17.855956	  0.058128
2017-07-31T05:52:17.228223	  0.059568
2017-08-08T16:11:46.012519	  0.059268
2017-08-17T02:20:12.657830	  0.061247
2017-08-25T13:14:11.012724	  0.058728
2017-09-02T22:58:31.287043	  0.061654
2017-09-10T17:47:23.277653	  0.060615
2017-10-14T07:05:55.932048	NaN
2017-10-19T13:10:48.218187	  0.059489
2017-10-28T00:14:40.787645	  0.060022
2017-11-05T09:57:41.680847	  0.060237
2017-11-13T20:30:01.054821	  0.060426
2017-11-22T06:32:08.093220	  0.061467
2017-11-28T17:23:05.922030	  0.064091
2017-12-05T03:56:44.245890	  0.060570
2017-12-13T15:04:40.451061	  0.062251
2017-12-22T00:59:18.593303	  0.060744
2017-12-30T10:59:04.346943	  0.063310
2018-01-07T20:57:50.395057	  0.062808
2018-01-16T07:34:49.258378	  0.063404
2018-01-24T17:26:05.329226	  0.063171
2018-02-02T03:48:27.124111	  0.064697
2018-02-10T13:46:39.822815	  0.063079
2018-02-17T01:02:06.216853	  0.063951
2018-02-19T22:07:40.867969	NaN
2018-03-05T06:53:14.100422	  0.062497
2018-03-12T07:55:42.546614	  0.063158
2018-03-20T18:30:05.174720	  0.062546
2018-03-29T04:29:16.216640	  0.061441
2018-04-06T14:57:09.161646	  0.061577
2018-04-14T23:26:09.988870	  0.063284
2018-04-21T11:37:18.473700	  0.065495
2018-04-27T22:31:54.868545	  0.061767
2018-05-06T08:34:10.752032	  0.062720
2018-05-14T18:51:18.918391	  0.063271
2018-05-23T05:29:50.771977	  0.059903
2018-05-31T15:04:24.736333	  0.059990
2018-06-09T01:40:23.377975	  0.061500
2018-06-17T11:50:38.887307	  0.061697
2018-06-25T22:08:40.767831	  0.059743
2018-07-04T08:04:30.355942	  0.059604
2018-07-10T19:09:08.102610	  0.064052
2018-07-15T16:22:04.145164	  0.060038
2018-07-27T15:06:09.158365	  0.060905
2018-08-03T02:03:21.199113	  0.059059
2018-08-11T12:59:23.112977	  0.061918
2018-08-19T22:49:44.571840	  0.061665
2018-08-28T09:33:30.302512	  0.061124
2018-09-05T18:55:40.584697	  0.062442
2018-09-14T05:58:01.364080	  0.061651
2018-09-22T15:59:19.060340	  0.062906
2018-09-29T02:46:10.193699	  0.063167
2018-10-05T13:22:20.129907	  0.065097
2018-10-13T23:49:18.926648	  0.061940
2018-10-24T14:22:37.146366	NaN
2018-10-30T20:16:06.612800	  0.065638
2018-11-08T06:25:52.086367	  0.063408
2018-11-16T16:51:02.196959	  0.063247
2018-11-25T03:03:38.294732	  0.060631
2018-12-01T13:35:30.768716	  0.061678
2018-12-08T00:44:26.992783	  0.062276
2018-12-16T11:11:43.394229	  0.062564
2018-12-23T08:19:43.161631	  0.061830
2019-01-11T03:56:03.564544	  0.064600
2019-01-19T03:40:41.616928	  0.067831
2019-01-27T13:35:30.790508	  0.066456
2019-02-05T00:31:28.309747	  0.068538
2019-02-12T21:18:00.283267	  0.068479
2019-05-26T09:16:16.375750	NaN
2019-06-03T11:44:20.768011	NaN
2019-06-11T22:04:48.525473	NaN
2019-06-20T07:19:00.582816	NaN
2019-06-28T18:39:30.591569	NaN
2019-07-07T04:46:48.116292	NaN
2019-07-13T15:39:28.825233	NaN
2019-07-20T01:58:09.856117	NaN
2019-07-28T12:25:36.224679	NaN
2019-08-05T22:43:13.837034	NaN
2019-08-14T08:49:07.276534	NaN
2019-08-22T19:23:51.066222	NaN
2019-08-31T05:32:35.055758	NaN
2019-09-08T15:27:04.554048	NaN
2019-09-17T02:02:18.426138	NaN
2019-09-25T12:33:45.387380	NaN
2019-09-30T13:02:03.838500	NaN
