# Time                    	SLA (m)
2023-04-16T02:01:55.76806	  0.078295
2023-04-26T02:47:39.19126	  0.082895
2023-05-06T00:26:05.13309	  0.084439
2023-05-15T22:58:29.50884	  0.086818
2023-05-25T20:53:43.46098	  0.083806
2023-06-04T18:21:06.67993	  0.083757
2023-06-14T16:14:12.60269	  0.082918
2023-06-24T14:40:26.85216	  0.084928
2023-07-04T12:17:44.27872	  0.086328
2023-07-14T10:16:59.88443	  0.087073
2023-07-24T08:33:03.25950	  0.086529
2023-08-03T06:26:56.51340	  0.087287
2023-08-13T04:19:58.06374	  0.087459
2023-08-23T02:16:40.39856	  0.085779
2023-09-02T00:30:53.34996	  0.089497
2023-09-11T22:04:48.27735	  0.087485
2023-09-21T20:28:15.50657	  0.089109
2023-10-01T17:51:48.24184	  0.088047
2023-10-11T16:32:43.96787	  0.091257
2023-10-21T14:24:01.14593	  0.092389
2023-10-31T12:20:42.49465	  0.089768
2023-11-10T10:22:47.19757	  0.089696
2023-11-20T08:27:08.00388	  0.087552
2023-11-30T06:14:02.00466	  0.085391
2023-12-10T04:40:52.43707	  0.088155
2023-12-20T01:54:47.71654	  0.089768
2023-12-30T00:13:46.42665	  0.091864
2024-01-08T22:18:22.76707	  0.091470
2024-01-18T19:59:54.39027	  0.091430
2024-01-28T17:55:19.78894	  0.088108
2024-02-07T16:04:55.46980	  0.087488
2024-02-17T13:57:17.39066	  0.091676
2024-02-27T11:58:58.59853	  0.091599
2024-03-08T09:36:33.87753	  0.092004
2024-03-18T07:45:27.98304	  0.091544
2024-03-28T05:53:52.67081	  0.089182
2024-04-07T03:42:38.86151	  0.087274
2024-04-17T01:43:51.49143	  0.089167
2024-04-26T23:33:49.39980	  0.089992
2024-05-06T21:26:51.67628	  0.089759
2024-05-16T19:59:00.75419	  0.090359
2024-05-26T17:50:26.89203	  0.088761
